brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
toyota,innova,2,8000,dealer,diesel,manual,13.68,2393,147.51,7,1835000.0
maruti,eeco,5,63530,individual,petrol,manual,15.37,1196,73.0,5,245000.0
bmw,7,13,56000,dealer,petrol,automatic,8.45,2979,321.0,5,890000.0
honda,city,16,68000,individual,petrol,manual,13.0,1493,100.0,5,120100.0
maruti,baleno,3,19000,dealer,petrol,automatic,19.56,1197,81.8,5,699000.0
mahindra,scorpio,5,56000,dealer,diesel,manual,15.4,2179,120.0,7,1075000.0
maruti,alto,4,11000,dealer,petrol,manual,23.95,998,67.05,5,325000.0
maruti,swift,11,62000,dealer,petrol,manual,16.1,1298,88.2,5,219000.0
toyota,camry,5,65000,dealer,petrol,automatic,19.16,2487,214.5,5,1975000.0
hyundai,grand,4,30000,dealer,petrol,manual,18.9,1197,81.86,5,485000.0
mahindra,scorpio,4,60000,individual,diesel,manual,15.4,1997,120.0,7,1000000.0
honda,city,7,55000,dealer,diesel,manual,26.0,1498,98.6,5,635000.0
toyota,innova,10,98000,dealer,diesel,manual,12.8,2494,102.0,7,575000.0
hyundai,i10,8,25783,trustmark dealer,petrol,manual,20.36,1197,78.9,5,300000.0
audi,a4,10,100000,dealer,diesel,automatic,16.55,1968,147.51,5,1150000.0
volkswagen,polo,6,41000,dealer,petrol,manual,16.47,1198,74.0,5,465000.0
land rover,rover,2,18100,dealer,diesel,automatic,12.83,2179,147.5,7,4500000.0
land rover,rover,4,35800,dealer,diesel,automatic,12.83,1999,148.31,7,3575000.0
renault,duster,8,50000,individual,diesel,manual,19.01,1461,108.45,5,450000.0
hyundai,grand,4,36732,dealer,diesel,manual,24.0,1186,73.97,5,529000.0
hyundai,grand,3,50000,dealer,diesel,manual,24.0,1186,73.97,5,450000.0
hyundai,creta,5,30000,dealer,petrol,manual,15.8,1591,121.3,5,895000.0
maruti,swift dzire,5,61483,trustmark dealer,petrol,manual,22.0,1197,81.8,5,450000.0
maruti,celerio,4,26000,dealer,petrol,automatic,23.1,998,67.04,5,400000.0
hyundai,verna,10,40000,individual,petrol,manual,16.2,1599,103.2,5,350000.0
hyundai,verna,6,52000,dealer,diesel,manual,23.9,1582,126.2,5,695000.0
honda,amaze,4,42000,dealer,petrol,manual,18.0,1198,86.7,5,455000.0
toyota,innova,5,82000,dealer,diesel,manual,13.68,2393,147.8,7,1300000.0
audi,a4,7,59000,dealer,diesel,automatic,17.11,1968,174.33,5,1275000.0
maruti,swift,6,73000,dealer,diesel,manual,28.4,1248,74.0,5,425000.0
maruti,baleno,4,39500,dealer,petrol,automatic,21.4,1197,83.1,5,600000.0
hyundai,creta,5,35000,dealer,diesel,manual,19.67,1582,126.2,5,1050000.0
toyota,innova,4,27000,dealer,diesel,manual,13.68,2393,147.51,7,1450000.0
mahindra,thar,3,28500,individual,diesel,manual,16.55,2498,105.0,6,950000.0
hyundai,i10,9,55329,trustmark dealer,petrol,manual,20.36,1197,78.9,5,260000.0
mahindra,xuv500,8,80220,dealer,diesel,manual,15.1,2179,140.0,7,675000.0
toyota,innova,2,34000,dealer,diesel,automatic,11.36,2755,171.5,7,1945000.0
honda,city,9,69000,dealer,petrol,manual,17.0,1497,118.0,5,445000.0
hyundai,i10,6,27599,trustmark dealer,petrol,manual,19.81,1086,68.05,5,350000.0
maruti,ciaz,4,45000,dealer,diesel,manual,28.09,1248,88.5,5,631000.0
volkswagen,polo,4,35000,dealer,petrol,manual,16.2,1199,74.0,5,425000.0
renault,duster,5,52000,dealer,diesel,manual,19.87,1461,83.8,5,575000.0
maruti,celerio,6,33000,dealer,petrol,manual,23.1,998,67.04,5,370000.0
mahindra,thar,8,49000,dealer,diesel,manual,16.55,2498,105.0,7,525000.0
mahindra,xuv500,4,74000,dealer,diesel,manual,16.0,2179,140.0,7,1300000.0
ford,ecosport,4,24000,dealer,diesel,manual,22.77,1498,98.59,5,680000.0
honda,amaze,8,48080,dealer,diesel,manual,25.8,1498,98.6,5,305000.0
mahindra,xuv500,9,67000,dealer,diesel,manual,15.1,2179,140.0,7,525000.0
mahindra,thar,4,24000,dealer,diesel,manual,18.06,2523,63.0,7,840000.0
honda,amaze,6,68000,dealer,diesel,manual,25.8,1498,98.6,5,400000.0
datsun,go,3,60000,individual,petrol,manual,19.83,1198,67.0,7,375000.0
mercedes-benz,c-class,8,51000,dealer,diesel,automatic,19.27,2143,167.62,5,1290000.0
maruti,ertiga,5,68219,dealer,diesel,manual,24.52,1248,88.5,7,650000.0
maruti,wagon r,5,120000,individual,petrol,manual,20.51,998,67.04,5,300000.0
renault,duster,7,64000,dealer,diesel,manual,19.87,1461,83.8,5,395000.0
mercedes-benz,c-class,7,48000,dealer,diesel,automatic,11.78,2143,167.62,5,1431000.0
maruti,ertiga,8,72000,dealer,diesel,manual,25.47,1248,88.5,7,475000.0
hyundai,grand,6,45000,dealer,petrol,automatic,18.9,1197,82.0,5,510000.0
mahindra,thar,7,43000,individual,diesel,manual,16.55,2498,105.0,7,470000.0
maruti,swift dzire,3,30000,individual,diesel,manual,28.4,1248,74.02,5,700000.0
maruti,swift dzire,5,57200,dealer,petrol,manual,20.85,1197,83.14,5,450000.0
hyundai,i20,9,53000,dealer,diesel,manual,21.9,1396,88.8,5,299000.0
mahindra,xuv500,6,55000,dealer,diesel,manual,16.0,2179,140.0,7,875000.0
toyota,fortuner,4,69000,dealer,diesel,automatic,12.9,2755,174.5,7,2450000.0
maruti,baleno,2,3000,dealer,petrol,manual,21.01,1197,81.8,5,640000.0
hyundai,i20,10,60000,dealer,petrol,manual,17.0,1197,80.0,5,245000.0
datsun,redigo,2,2500,individual,petrol,manual,22.7,799,53.64,5,300000.0
maruti,alto,7,62488,trustmark dealer,petrol,manual,20.92,998,67.1,5,235000.0
maruti,ciaz,6,45000,dealer,petrol,manual,20.73,1373,91.1,5,565000.0
hyundai,verna,7,70000,dealer,diesel,automatic,22.32,1582,126.32,5,585000.0
maruti,eeco,6,37000,dealer,petrol,manual,15.37,1196,73.0,5,265000.0
maruti,wagon r,1,7640,trustmark dealer,petrol,manual,21.79,998,67.05,5,460000.0
maruti,baleno,6,65000,dealer,petrol,manual,21.4,1197,83.1,5,510000.0
hyundai,i20,3,12000,dealer,petrol,manual,18.6,1197,81.83,5,650000.0
toyota,innova,5,46000,dealer,petrol,automatic,10.75,2694,163.7,7,1700000.0
mahindra,xuv500,6,70000,dealer,diesel,manual,16.0,2179,140.0,7,915000.0
volkswagen,vento,10,68500,dealer,petrol,manual,15.04,1598,103.6,5,281000.0
hyundai,verna,6,39000,dealer,petrol,manual,17.01,1591,121.4,5,625000.0
volkswagen,polo,7,62200,dealer,diesel,manual,22.07,1199,73.9,5,350000.0
mahindra,xuv500,4,34000,dealer,diesel,automatic,16.0,2179,140.0,7,1175000.0
maruti,eeco,6,37000,dealer,petrol,manual,15.37,1196,73.0,5,260000.0
audi,a6,5,25000,dealer,petrol,automatic,15.26,1798,187.74,5,2950000.0
toyota,innova,4,63000,dealer,diesel,automatic,11.36,2755,171.5,7,1450000.0
honda,amaze,3,20000,dealer,petrol,automatic,19.0,1199,88.76,5,699000.0
maruti,swift,6,39000,dealer,petrol,manual,20.4,1197,81.8,5,400000.0
mg,hector,2,28000,dealer,diesel,manual,17.41,1956,167.68,5,1650000.0
hyundai,i20,3,15000,dealer,petrol,manual,18.6,1197,81.83,5,620000.0
jaguar,xf,7,46000,dealer,diesel,automatic,14.74,2993,270.9,5,2250000.0
ford,ecosport,4,17908,dealer,diesel,manual,21.7,1498,98.96,5,730000.0
maruti,alto,10,57000,dealer,cng,manual,26.83,796,38.4,5,172000.0
maruti,swift,13,66000,dealer,petrol,manual,16.1,1197,85.0,5,170000.0
hyundai,i20,6,31000,dealer,diesel,manual,22.54,1396,88.73,5,480000.0
maruti,swift dzire,6,51000,dealer,petrol,manual,19.1,1197,85.8,5,399000.0
audi,a4,9,81000,individual,diesel,automatic,15.2,1968,140.8,5,1000000.0
maruti,vitara,3,15000,individual,diesel,automatic,24.3,1248,88.5,5,1000000.0
maruti,dzire lxi,5,10000,dealer,petrol,manual,23.26,1197,88.5,5,500000.0
mahindra,scorpio,6,53000,dealer,diesel,manual,15.4,2179,120.0,8,925000.0
maruti,swift,14,65000,dealer,petrol,manual,22.0,1197,81.8,5,170000.0
hyundai,creta,5,69000,dealer,diesel,manual,20.5,1582,126.2,5,825000.0
hyundai,i20,6,70000,dealer,diesel,manual,22.54,1396,88.73,5,590000.0
maruti,baleno,2,11000,dealer,petrol,manual,21.01,1197,81.8,5,680000.0
hyundai,grand,7,49000,dealer,petrol,automatic,18.9,1197,82.0,5,425000.0
porsche,cayenne,8,85000,dealer,diesel,automatic,15.15,2967,240.0,5,2900000.0
mahindra,xuv500,6,80000,dealer,diesel,manual,15.1,2179,140.0,7,780000.0
ford,ecosport,6,50000,dealer,diesel,manual,21.7,1498,98.96,5,550000.0
maruti,swift,4,47000,dealer,diesel,manual,28.4,1248,74.0,5,535000.0
honda,amaze,3,17000,dealer,petrol,automatic,18.3,1199,88.76,5,600000.0
hyundai,i10,10,56000,dealer,petrol,manual,19.81,1086,68.05,5,225000.0
mercedes-benz,e-class,7,65000,individual,diesel,automatic,13.0,2143,204.0,5,2250000.0
volkswagen,vento,8,58969,dealer,diesel,manual,20.54,1598,103.6,5,350000.0
maruti,ciaz,6,48002,dealer,diesel,manual,26.21,1248,88.5,5,560000.0
maruti,vitara,5,26225,trustmark dealer,diesel,manual,24.3,1248,88.5,5,625000.0
renault,duster,8,67000,dealer,diesel,manual,19.87,1461,83.8,5,385000.0
volkswagen,vento,8,15000,dealer,petrol,manual,16.09,1598,103.5,5,560000.0
maruti,alto,4,110000,individual,petrol,manual,23.95,998,67.1,5,250000.0
maruti,vitara,5,40000,dealer,diesel,manual,24.3,1248,88.5,5,725000.0
skoda,superb,9,55000,dealer,petrol,automatic,13.7,1798,157.75,5,560000.0
maruti,swift,2,22000,dealer,diesel,manual,25.2,1248,74.0,5,685000.0
audi,a6,7,40000,dealer,diesel,automatic,17.68,1968,174.33,5,1650000.0
maruti,vitara,3,18000,dealer,diesel,automatic,24.3,1248,88.5,5,931000.0
maruti,baleno,15,60500,dealer,petrol,manual,15.4,1590,94.0,5,120100.0
maruti,swift,7,58000,dealer,petrol,manual,16.1,1197,85.0,5,380000.0
tata,nexon,3,25000,dealer,petrol,automatic,17.0,1198,108.5,5,875000.0
honda,city,6,60000,dealer,diesel,manual,26.0,1498,98.6,5,595000.0
hyundai,i20,7,54159,dealer,petrol,manual,18.6,1197,81.83,5,410000.0
maruti,baleno,2,15103,dealer,petrol,manual,21.01,1197,81.8,5,620000.0
tata,nexon,2,15000,dealer,diesel,automatic,21.5,1497,108.5,5,890000.0
toyota,innova,2,21000,dealer,diesel,manual,13.68,2393,147.51,7,1685000.0
land rover,rover,2,19000,dealer,diesel,automatic,22.3,1999,177.0,5,4544999.999999981
renault,duster,8,90923,dealer,diesel,manual,19.87,1461,83.8,5,425000.0
hyundai,i20,8,22000,dealer,petrol,manual,18.5,1197,82.9,5,375000.0
maruti,baleno,6,50000,individual,diesel,manual,27.39,1248,74.0,5,500000.0
hyundai,verna,9,72193,dealer,diesel,manual,22.32,1582,126.32,5,415000.0
kia,carnival,1,14000,dealer,diesel,automatic,14.11,2199,197.2,7,3525000.0
maruti,swift dzire,10,62000,dealer,petrol,manual,20.85,1197,83.14,5,235000.0
honda,city,6,59000,dealer,petrol,manual,17.4,1497,117.3,5,690000.0
maruti,wagon r,6,62000,dealer,petrol,manual,18.9,998,67.1,5,265000.0
maruti,alto,6,45000,dealer,petrol,manual,23.95,998,67.05,5,320000.0
hyundai,grand,5,41000,dealer,petrol,manual,18.9,1197,82.0,5,395000.0
mercedes-benz,gls,3,10000,dealer,petrol,automatic,8.9,2996,333.0,7,4544999.999999981
volvo,xc60,7,70252,dealer,diesel,automatic,11.2,2400,215.0,5,1825000.0
maruti,swift dzire,5,45000,dealer,petrol,manual,20.85,1197,83.14,5,475000.0
hyundai,creta,4,48000,dealer,diesel,manual,20.5,1582,126.2,5,985000.0
bmw,7,8,89000,dealer,diesel,automatic,14.49,2993,258.0,5,2000000.0
toyota,innova,3,38000,dealer,diesel,manual,13.68,2393,147.8,8,1497000.0
maruti,swift,7,52000,dealer,petrol,manual,22.0,1197,81.8,5,361000.0
skoda,rapid,6,62500,individual,diesel,manual,21.14,1498,103.52,5,410000.0
hyundai,grand,2,12909,trustmark dealer,petrol,manual,18.9,1197,81.86,5,550000.0
hyundai,grand,8,70000,dealer,diesel,manual,24.0,1120,70.0,5,290000.0
honda,city,3,41000,dealer,petrol,manual,17.0,1497,118.0,5,845000.0
maruti,ertiga,7,57000,dealer,petrol,manual,16.02,1373,93.7,7,525000.0
maruti,vitara,4,61000,dealer,diesel,manual,24.3,1248,88.5,5,654000.0
volkswagen,vento,5,17000,dealer,petrol,manual,16.09,1598,103.2,5,650000.0
maruti,wagon r,10,71000,dealer,petrol,manual,20.51,998,67.04,5,220000.0
datsun,redi-go,4,17000,dealer,petrol,manual,20.71,799,53.64,5,280000.0
honda,city,3,29000,dealer,petrol,automatic,18.0,1497,117.3,5,1200000.0
datsun,redigo,4,24719,dealer,petrol,manual,22.7,799,53.64,5,260000.0
honda,city,7,54000,dealer,diesel,manual,26.0,1498,98.6,5,495000.0
bmw,5,2,5700,dealer,petrol,automatic,15.01,1998,248.08,5,4544999.999999981
volkswagen,polo,2,32000,individual,petrol,manual,18.78,999,75.0,5,600000.0
renault,kwid,6,43719,dealer,petrol,manual,22.3,799,53.26,5,245000.0
honda,amaze,6,54591,dealer,diesel,manual,25.8,1498,98.6,5,425000.0
hyundai,verna,6,41000,dealer,petrol,manual,17.43,1396,105.5,5,570000.0
ford,ecosport,5,56000,dealer,petrol,manual,18.88,999,123.24,5,675000.0
honda,city,2,15000,dealer,petrol,automatic,18.0,1497,117.3,5,1050000.0
toyota,fortuner,3,11000,dealer,diesel,manual,14.24,2755,174.5,7,2925000.0
maruti,wagon r,5,56302,dealer,cng,manual,26.6,998,58.16,5,280000.0
land rover,rover,11,80000,individual,diesel,automatic,10.2,4367,308.0,7,3000000.0
toyota,innova,4,61000,dealer,diesel,automatic,11.36,2755,171.5,7,1450000.0
toyota,fortuner,3,50000,dealer,diesel,automatic,12.9,2755,174.5,7,3150000.0
toyota,yaris,3,21000,individual,petrol,automatic,17.8,1496,105.5,5,1150000.0
hyundai,creta,6,77559,dealer,diesel,manual,19.67,1582,126.2,5,860000.0
audi,a4,8,42000,dealer,diesel,automatic,17.11,1968,174.33,5,1260000.0
volkswagen,polo,8,69000,dealer,petrol,manual,17.24,1198,73.9,5,350000.0
mercedes-benz,e-class,8,80000,dealer,diesel,automatic,14.21,2143,203.0,5,1700000.0
bmw,z4,9,33000,dealer,petrol,automatic,10.37,2979,301.72,2,3425000.0
maruti,swift dzire,4,82000,dealer,petrol,manual,20.85,1197,83.14,5,390000.0
hyundai,grand,5,68000,dealer,diesel,manual,24.0,1120,70.0,5,399000.0
maruti,swift dzire,6,53000,dealer,diesel,manual,26.59,1248,74.0,5,460000.0
hyundai,i10,10,100000,individual,petrol,manual,20.36,1197,78.9,5,170000.0
honda,amaze,5,44000,dealer,petrol,manual,18.0,1198,86.7,5,450000.0
maruti,wagon r,6,51000,dealer,cng,manual,26.2,998,58.2,5,300000.0
volkswagen,vento,11,88254,dealer,petrol,manual,15.04,1598,103.6,5,310000.0
maruti,vitara,5,61003,dealer,diesel,manual,24.3,1248,88.5,5,750000.0
hyundai,santro,13,79000,dealer,petrol,manual,17.92,1086,62.1,5,130000.0
maruti,alto,12,73000,dealer,petrol,manual,19.7,796,46.3,5,135000.0
maruti,wagon r,12,60000,dealer,petrol,manual,21.79,998,67.05,5,140000.0
nissan,x-trail,11,107000,dealer,diesel,automatic,13.29,1995,147.6,5,440000.0
hyundai,verna,9,74000,dealer,petrol,manual,17.1,1591,121.3,5,415000.0
maruti,wagon r,10,60000,individual,petrol,manual,18.9,998,67.1,5,220000.0
hyundai,grand,7,70000,dealer,petrol,manual,18.9,1197,82.0,5,385000.0
mahindra,xuv500,8,70000,individual,diesel,manual,15.1,2179,140.0,7,550000.0
toyota,innova,4,68000,dealer,diesel,manual,13.68,2393,147.51,8,1350000.0
hyundai,santro,12,62000,dealer,petrol,manual,17.92,1086,62.1,5,150000.0
ford,figo,6,68140,dealer,petrol,manual,15.6,1196,70.0,5,355000.0
hyundai,grand,5,48000,dealer,diesel,manual,24.0,1120,70.0,5,415000.0
toyota,innova,2,21000,dealer,diesel,manual,13.68,2393,147.8,7,2150000.0
ford,figo,6,61000,dealer,petrol,manual,18.16,1196,86.8,5,350000.0
honda,city,9,65000,dealer,petrol,automatic,16.8,1497,118.0,5,440000.0
hyundai,creta,6,58000,dealer,diesel,automatic,17.01,1582,126.2,5,850000.0
maruti,alto,14,90000,individual,petrol,manual,19.7,796,46.3,5,120100.0
hyundai,venue,2,25000,dealer,diesel,manual,23.7,1396,88.7,5,1025000.0
mercedes-benz,s-class,6,25000,dealer,diesel,automatic,13.5,2987,254.79,5,4544999.999999981
maruti,swift dzire,7,46000,individual,petrol,manual,17.5,1298,85.8,5,425000.0
bmw,3,3,15000,dealer,diesel,automatic,22.69,1995,187.74,5,3200000.0
jaguar,xf,8,45000,dealer,diesel,automatic,14.74,2993,270.9,5,1450000.0
toyota,innova,6,75000,dealer,diesel,manual,12.99,2494,100.0,7,970000.0
maruti,swift,8,80000,dealer,diesel,manual,28.4,1248,74.0,5,335000.0
mahindra,scorpio,7,85000,dealer,diesel,manual,12.05,2179,120.0,7,521000.0
maruti,ciaz,5,55000,dealer,petrol,manual,20.73,1373,91.1,5,585000.0
mahindra,kuv,5,25000,dealer,diesel,manual,25.32,1198,77.0,6,400000.0
maruti,wagon r,8,55000,dealer,petrol,manual,21.79,998,67.05,5,250000.0
honda,city,6,64000,dealer,diesel,manual,25.1,1498,98.6,5,631000.0
honda,amaze,7,39337,trustmark dealer,petrol,manual,18.0,1198,86.7,5,410000.0
skoda,rapid,6,47000,dealer,diesel,manual,21.14,1498,108.6,5,495000.0
maruti,swift,4,49437,individual,diesel,manual,25.2,1248,74.0,5,435000.0
honda,city,9,62928,trustmark dealer,petrol,manual,16.8,1497,116.4,5,385000.0
land rover,rover,6,104000,dealer,diesel,automatic,12.65,2993,296.0,5,4544999.999999981
hyundai,verna,9,65000,dealer,diesel,automatic,16.2,1493,110.0,5,450000.0
maruti,alto,7,25000,dealer,petrol,manual,22.74,796,47.3,5,265000.0
hyundai,i20,4,34300,dealer,petrol,manual,18.6,1197,81.83,5,600000.0
hyundai,santro,1,9668,trustmark dealer,cng,manual,30.48,1086,58.0,5,540000.0
honda,amaze,2,19000,dealer,petrol,manual,19.5,1199,88.76,5,578000.0
maruti,alto,3,43063,individual,petrol,manual,24.7,796,47.3,5,260000.0
hyundai,i20,2,2200,dealer,petrol,manual,17.19,1197,81.86,5,665000.0
toyota,glanza,1,2000,dealer,petrol,automatic,19.56,1197,81.8,5,915000.0
honda,city,5,56000,dealer,diesel,manual,26.0,1498,98.6,5,590000.0
skoda,octavia,6,55000,dealer,petrol,automatic,14.7,1798,177.5,5,945000.0
maruti,swift dzire,5,41556,dealer,diesel,manual,28.4,1248,74.02,5,453000.0
hyundai,tucson,3,35000,individual,diesel,automatic,16.38,1995,182.46,5,2600000.0
maruti,vitara,5,26000,dealer,diesel,manual,24.3,1248,88.5,5,625000.0
honda,cr-v,5,60000,dealer,petrol,automatic,12.0,2354,187.4,5,1450000.0
maruti,wagon r,8,25840,dealer,petrol,manual,20.51,998,67.04,5,300000.0
maruti,celerio,4,90000,individual,cng,manual,31.79,998,58.2,5,380000.0
maruti,ciaz,6,55000,dealer,petrol,manual,20.73,1373,91.1,5,550000.0
hyundai,i10,12,130000,individual,petrol,manual,20.36,1197,78.9,5,130000.0
honda,city,4,19000,dealer,petrol,manual,17.4,1497,117.6,5,825000.0
honda,city,14,80000,individual,petrol,manual,17.7,1497,78.0,5,120100.0
maruti,wagon r,5,65000,dealer,cng,manual,33.54,998,67.04,5,310000.0
maruti,ertiga,4,21000,dealer,petrol,manual,16.02,1373,93.7,7,720000.0
maruti,ciaz,7,25000,individual,petrol,manual,20.73,1373,91.1,5,500000.0
ford,ecosport,7,58000,dealer,diesel,manual,22.7,1498,89.84,5,450000.0
maruti,swift dzire,3,65000,individual,petrol,manual,22.0,1197,81.8,5,610000.0
hyundai,grand,7,30589,trustmark dealer,petrol,manual,18.9,1197,81.86,5,385000.0
maruti,swift,11,70000,individual,petrol,manual,16.1,1197,85.0,5,225000.0
tata,tiago,3,25656,trustmark dealer,petrol,manual,23.84,1199,84.0,5,450000.0
renault,duster,8,63000,dealer,diesel,manual,20.45,1461,83.8,5,450000.0
hyundai,grand,2,27000,dealer,petrol,automatic,18.9,1197,81.86,5,550000.0
tata,safari,8,105000,individual,diesel,manual,14.0,2179,138.1,7,410000.0
toyota,yaris,3,18280,dealer,petrol,manual,17.1,1496,105.5,5,890000.0
honda,city,1,4500,dealer,petrol,automatic,18.4,1498,119.35,5,1570000.0
maruti,ignis,4,35000,dealer,petrol,manual,20.89,1197,81.8,5,510000.0
volkswagen,polo,5,39000,dealer,petrol,manual,16.47,1198,74.0,5,525000.0
hyundai,creta,4,54000,dealer,petrol,manual,15.29,1591,121.3,5,999000.0
maruti,vitara,4,40000,dealer,diesel,manual,24.3,1248,88.5,5,825000.0
maruti,ignis,4,34489,trustmark dealer,petrol,automatic,20.89,1197,81.8,5,550000.0
hyundai,creta,4,70000,individual,diesel,automatic,17.01,1582,126.2,5,1030000.0
honda,wr-v,4,15000,individual,petrol,manual,17.5,1199,88.7,5,750000.0
bmw,5,7,44000,dealer,diesel,automatic,18.12,1995,190.0,5,2025000.0
mahindra,scorpio,4,35000,dealer,diesel,manual,15.4,1997,120.0,7,1280000.0
bmw,3,9,86000,dealer,diesel,automatic,16.07,1995,181.0,5,775000.0
toyota,fortuner,2,20212,dealer,diesel,manual,14.24,2755,174.5,7,3000000.0
hyundai,verna,4,24000,dealer,diesel,manual,22.0,1582,126.2,5,890000.0
hyundai,santro,9,55324,dealer,petrol,manual,17.92,1086,62.1,5,200000.0
maruti,dzire vxi,8,30000,dealer,petrol,automatic,24.12,1197,88.5,5,475000.0
maruti,swift dzire,6,47900,dealer,petrol,manual,20.85,1197,83.14,5,410000.0
hyundai,verna,7,43500,dealer,petrol,manual,17.43,1396,105.5,5,520000.0
hyundai,i20,4,8500,dealer,petrol,manual,18.6,1197,81.83,5,550000.0
hyundai,i10,10,63155,dealer,petrol,manual,20.36,1197,78.9,5,220000.0
hyundai,i20,4,35601,trustmark dealer,petrol,manual,18.6,1197,81.83,5,565000.0
honda,amaze,4,55000,dealer,petrol,manual,17.8,1198,86.7,5,479000.0
toyota,fortuner,4,60000,dealer,diesel,automatic,12.9,2755,174.5,7,2750000.0
maruti,swift dzire,5,41000,dealer,petrol,manual,22.0,1197,81.8,5,490000.0
maruti,ciaz,3,42000,dealer,petrol,manual,20.65,1462,103.25,5,860000.0
maruti,swift dzire,10,44070,dealer,petrol,manual,17.5,1197,85.8,5,345000.0
land rover,rover,9,61000,dealer,diesel,automatic,12.7,2179,187.7,5,2275000.0
maruti,swift,4,90000,individual,diesel,manual,25.2,1248,74.0,5,515000.0
honda,city,7,73000,dealer,diesel,manual,25.1,1498,98.6,5,574000.0
hyundai,i10,10,91002,dealer,petrol,manual,19.81,1086,68.05,5,205000.0
honda,jazz,6,80000,individual,diesel,manual,27.3,1498,98.6,5,475000.0
renault,duster,5,65000,dealer,diesel,manual,19.6,1461,108.45,5,550000.0
maruti,wagon r,3,29000,dealer,petrol,manual,21.79,998,67.05,5,365000.0
maruti,alto,6,19668,trustmark dealer,petrol,manual,23.95,998,67.05,5,300000.0
honda,amaze,5,52312,trustmark dealer,petrol,manual,17.8,1198,86.7,5,490000.0
hyundai,i10,5,46568,dealer,petrol,manual,19.81,1086,68.05,5,330000.0
mercedes-benz,gl-class,5,50000,dealer,diesel,automatic,11.3,2987,254.8,7,4255000.0
bmw,3,10,69000,dealer,diesel,automatic,13.2,1995,170.0,5,775000.0
hyundai,verna,3,31000,dealer,petrol,manual,17.0,1591,121.3,5,925000.0
tata,hexa,4,57500,dealer,diesel,automatic,17.6,2179,153.86,7,1275000.0
maruti,swift dzire,5,49000,dealer,petrol,manual,20.85,1197,83.14,5,485000.0
maruti,vitara,5,52000,individual,diesel,manual,24.3,1248,88.5,5,680000.0
tata,harrier,2,4000,dealer,diesel,manual,17.0,1956,138.1,5,1500000.0
honda,city,7,57500,dealer,diesel,manual,26.0,1498,98.6,5,515000.0
mahindra,kuv100,5,40000,dealer,diesel,manual,25.32,1198,77.0,6,485000.0
ford,freestyle,3,40000,individual,petrol,manual,19.0,1194,94.68,5,600000.0
maruti,ciaz,5,52000,dealer,diesel,manual,28.09,1248,88.5,5,575000.0
honda,city,6,65000,dealer,petrol,manual,17.8,1497,117.3,5,625000.0
